READING DATE,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,23:59:00
2019-03-26,5,4,4,4,4,4,4,3,3,3,3,3,3,5,5,6,6,8,8,8,8,9,9,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,8,7,7,7,7,6,6,6,6,6
2019-03-27,6,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,9,9,10,10,11,11,12,12,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,8,8,8,8,7,7,7
2019-03-28,7,7,7,8,8,8,8,7,7,6,6,5,5,7,7,9,9,11,11,12,12,13,13,14,14,15,15,16,16,17,17,17,17,16,16,16,16,14,14,13,13,12,12,12,12,11,11,11
2019-03-29,11,10,10,9,9,9,9,8,8,7,7,6,6,8,8,9,9,10,10,12,12,13,13,14,14,14,14,15,15,15,15,15,15,14,14,13,13,12,12,12,12,11,11,11,11,11,11,11
2019-03-30,11,10,10,10,10,9,9,8,8,8,8,7,7,8,8,9,9,10,10,12,12,13,13,14,14,14,14,14,14,14,14,13,13,12,12,11,11,10,10,9,9,8,8,7,7,7,7,6
2019-03-31,6,6,6,6,6,5,5,5,5,5,5,5,5,6,6,6,6,7,7,8,8,9,9,10,10,11,11,11,11,11,11,10,10,9,9,8,8,7,7,6,6,5,5,5,5,4,4,4
2019-04-01,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,5,5,6,6,8,8,9,9,11,11,11,11,12,12,13,13,12,12,11,11,11,11,10,10,9,9,8,8,8,8,7,7,6
2019-04-02,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,8,8,8,8,8,8,8,8,7,7,7,7,6,6,5,5,5,5,4,4,4,4,3,3,3
2019-04-03,3,3,3,2,2,2,2,1,1,1,1,1,1,2,2,4,4,5,5,6,6,6,6,7,7,7,7,7,7,8,8,7,7,6,6,6,6,5,5,4,4,3,3,2,2,2,2,1
2019-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
2019-04-05,5,5,5,4,4,4,4,4,4,5,5,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11,11,11,11,11,11,11,11,10,10,10,10,9,9,8,8,8,8,7,7,6,6,6
2019-04-06,6,5,5,5,5,4,4,4,4,4,4,4,4,5,5,6,6,7,7,8,8,10,10,11,11,11,11,11,11,11,11,11,11,10,10,9,9,9,9,8,8,7,7,7,7,6,6,5
2019-04-07,5,6,6,6,6,6,6,6,6,5,5,5,5,6,6,7,7,8,8,9,9,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,11,10,10,10,10,9,9,8,8,7,7,7
2019-04-08,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7,8,8,9,9,11,11,12,12,14,14,14,14,14,14,14,14,13,13,13,13,13,13,11,11,10,10,9,9,8,8,7,7,7
2019-04-09,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,9,9,10,10,11,11,11,11,11,11,11,11,10,10,9,9,8,8,7,7,7,7,6,6,6,6,5,5,4
2019-04-10,4,4,4,3,3,3,3,3,3,2,2,2,2,3,3,5,5,6,6,7,7,8,8,9,9,10,10,10,10,10,10,10,10,9,9,8,8,7,7,6,6,5,5,4,4,4,4,3
2019-04-11,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,7,7,9,9,10,10,11,11,11,11,12,12,11,11,10,10,10,10,8,8,7,7,6,6,5,5,4,4,3
2019-04-12,3,3,3,2,2,1,1,2,2,2,2,2,2,3,3,5,5,6,6,7,7,8,8,9,9,9,9,9,9,8,8,8,8,7,7,7,7,6,6,5,5,4,4,4,4,3,3,2
2019-04-13,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,4,4,6,6,6,6,7,7,8,8,8,8,8,8,9,9,8,8,7,7,6,6,5,5,4,4,3,3,2,2,2,2,1
2019-04-14,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,4,4,6,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,7,7,7,6,6,5,5,4,4,4,4,3,3,3
2019-04-15,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,6,6,8,8,9,9,10,10,11,11,12,12,12,12,12,12,11,11,11,11,10,10,9,9,7,7,6,6,6,6,6,6,6
2019-04-16,6,5,5,5,5,5,5,5,5,6,6,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,10,10,9,9,9,9,8,8,7
2019-04-17,7,7,7,6,6,6,6,6,6,5,5,5,5,7,7,9,9,10,10,12,12,14,14,16,16,16,16,16,16,17,17,16,16,15,15,15,15,13,13,12,12,11,11,10,10,10,10,9
2019-04-18,9,8,8,8,8,7,7,7,7,7,7,7,7,9,9,10,10,11,11,13,13,15,15,17,17,17,17,18,18,18,18,18,18,17,17,16,16,15,15,14,14,13,13,12,12,12,12,11
2019-04-19,11,10,10,9,9,9,9,9,9,9,9,8,8,10,10,12,12,14,14,15,15,17,17,19,19,19,19,20,20,21,21,21,21,20,20,20,20,18,18,16,16,14,14,13,13,12,12,11
2019-04-20,11,10,10,10,10,9,9,9,9,9,9,9,9,11,11,13,13,15,15,17,17,19,19,21,21,22,22,22,22,23,23,22,22,22,22,21,21,20,20,18,18,17,17,16,16,15,15,15
2019-04-21,15,15,15,14,14,14,14,14,14,14,14,14,14,15,15,17,17,18,18,19,19,20,20,21,21,22,22,22,22,23,23,22,22,22,22,22,22,20,20,19,19,17,17,16,16,15,15,14
2019-04-22,14,14,14,13,13,13,13,12,12,11,11,11,11,12,12,13,13,15,15,16,16,18,18,20,20,20,20,21,21,21,21,21,21,20,20,19,19,18,18,17,17,15,15,15,15,14,14,13
2019-04-23,13,13,13,13,13,12,12,12,12,12,12,11,11,12,12,14,14,15,15,16,16,18,18,19,19,20,20,20,20,21,21,19,19,18,18,17,17,15,15,14,14,12,12,11,11,10,10,10
2019-04-24,10,9,9,9,9,8,8,8,8,8,8,8,8,10,10,12,12,14,14,15,15,17,17,18,18,16,16,15,15,13,13,12,12,12,12,11,11,11,11,10,10,9,9,9,9,8,8,8
2019-04-25,8,7,7,7,7,7,7,7,7,8,8,9,9,9,9,10,10,11,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,12,12,11,11,10,10,9,9,9,9,8,8,8,8,7
2019-04-26,7,7,7,6,6,6,6,6,6,6,6,6,6,8,8,9,9,11,11,11,11,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,10,10,9,9,9,9,8,8,8,8,8
2019-04-27,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7
2019-04-28,7,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,9,9,10,10,12,12,13,13,13,13,13,13,13,13,12,12,12,12,12,12,11,11,10,10,10,10,9,9,9,9,9
2019-04-29,9,8,8,8,8,8,8,7,7,7,7,7,7,8,8,10,10,11,11,12,12,13,13,14,14,14,14,13,13,13,13,13,13,13,13,13,13,12,12,11,11,10,10,9,9,9,9,8
2019-04-30,8,8,8,8,8,7,7,7,7,7,7,7,7,9,9,11,11,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,13,13,12,12,12,12,11,11,11,11,10
2019-05-01,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,12,12,14,14,15,15,16,16,17,17,16,16,15,15,14,14,14,14,13,13,13,13,12,12,12,12,11,11,10,10,9,9,8
2019-05-02,8,8,8,7,7,7,7,7,7,7,7,7,7,8,8,10,10,11,11,12,12,12,12,13,13,13,13,13,13,13,13,13,13,12,12,12,12,11,11,10,10,9,9,8,8,8,8,8
2019-05-03,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,10,10,11,11,12,12,13,13,12,12,11,11,11,11,10,10,10,10,9,9,8,8,7,7,6,6,6,6,5,5,5
2019-05-04,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10,10,10,10,10,10,9,9,9,9,8,8,7,7,7,7,6,6,5,5,5,5,5
2019-05-05,5,4,4,4,4,4,4,4,4,4,4,4,4,6,6,7,7,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,8,7,7,6,6,5,5,5,5,5
2019-05-06,5,4,4,4,4,4,4,4,4,4,4,4,4,6,6,7,7,9,9,9,9,9,9,10,10,10,10,11,11,11,11,11,11,10,10,10,10,9,9,8,8,7,7,7,7,6,6,6
2019-05-07,6,5,5,5,5,5,5,6,6,6,6,6,6,7,7,9,9,10,10,11,11,12,12,13,13,13,13,12,12,12,12,12,12,11,11,11,11,10,10,10,10,9,9,9,9,8,8,8
2019-05-08,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,9,9,10,10,10,10,11,11,11,11,11,11,11,11,10,10,10,10,9,9,8,8,8,8,8
2019-05-09,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,7,7,7,7,7,7,7
2019-05-10,7,7,7,7,7,7,7,7,7,7,7,6,6,8,8,9,9,10,10,11,11,11,11,12,12,13,13,13,13,14,14,13,13,12,12,12,12,11,11,10,10,9,9,9,9,9,9,8
2019-05-11,8,8,8,7,7,6,6,6,6,6,6,6,6,7,7,9,9,10,10,11,11,12,12,13,13,13,13,14,14,14,14,13,13,12,12,12,12,10,10,9,9,8,8,7,7,7,7,6
2019-05-12,6,6,6,5,5,5,5,6,6,6,6,7,7,9,9,11,11,13,13,14,14,16,16,17,17,17,17,17,17,18,18,17,17,16,16,15,15,14,14,13,13,12,12,11,11,10,10,9
2019-05-13,9,8,8,8,8,7,7,8,8,8,8,8,8,10,10,12,12,14,14,14,14,15,15,16,16,16,16,17,17,17,17,17,17,16,16,16,16,15,15,14,14,13,13,12,12,11,11,10
2019-05-14,10,10,10,9,9,9,9,9,9,9,9,9,9,10,10,12,12,13,13,14,14,15,15,16,16,17,17,17,17,18,18,18,18,17,17,17,17,16,16,15,15,13,13,13,13,12,12,11
2019-05-15,11,10,10,10,10,9,9,9,9,9,9,9,9,11,11,12,12,14,14,15,15,16,16,17,17,17,17,18,18,18,18,17,17,17,17,16,16,15,15,13,13,12,12,11,11,10,10,10
2019-05-16,10,9,9,8,8,8,8,8,8,8,8,8,8,9,9,11,11,12,12,13,13,14,14,16,16,15,15,15,15,15,15,15,15,14,14,13,13,12,12,11,11,10,10,9,9,9,9,8
2019-05-17,8,8,8,8,8,8,8,8,8,9,9,9,9,10,10,11,11,12,12,12,12,12,12,13,13,13,13,13,13,14,14,13,13,13,13,12,12,12,12,12,12,11,11,11,11,10,10,10
2019-05-18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,12,12,14,14,15,15,16,16,16,16,17,17,17,17,16,16,16,16,15,15,13,13,12,12,11,11,11,11,10
2019-05-19,10,10,10,9,9,9,9,10,10,10,10,10,10,12,12,13,13,15,15,15,15,16,16,17,17,17,17,17,17,17,17,16,16,16,16,15,15,14,14,12,12,11,11,10,10,10,10,9
2019-05-20,9,9,9,9,9,8,8,9,9,9,9,9,9,11,11,13,13,14,14,15,15,16,16,17,17,17,17,17,17,17,17,16,16,16,16,15,15,14,14,13,13,11,11,10,10,10,10,9
2019-05-21,9,9,9,8,8,8,8,8,8,9,9,9,9,10,10,12,12,13,13,14,14,15,15,16,16,16,16,17,17,17,17,16,16,16,16,15,15,14,14,12,12,11,11,10,10,10,10,9
2019-05-22,9,9,9,9,9,9,9,9,9,10,10,10,10,12,12,13,13,14,14,15,15,16,16,17,17,17,17,17,17,18,18,17,17,17,17,17,17,15,15,14,14,13,13,13,13,12,12,11
2019-05-23,11,11,11,10,10,10,10,10,10,10,10,10,10,12,12,14,14,15,15,16,16,17,17,18,18,19,19,19,19,19,19,19,19,19,19,18,18,17,17,15,15,14,14,13,13,12,12,11
2019-05-24,11,11,11,10,10,10,10,10,10,11,11,11,11,12,12,14,14,15,15,16,16,17,17,18,18,18,18,18,18,18,18,18,18,17,17,17,17,16,16,15,15,14,14,13,13,13,13,12
2019-05-25,12,12,12,11,11,11,11,11,11,12,12,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,19,19,19,19,19,19,18,18,18,18,17,17,16,16,14,14,14,14,13,13,13
2019-05-26,13,13,13,12,12,12,12,13,13,13,13,14,14,14,14,14,14,15,15,15,15,15,15,14,14,15,15,15,15,16,16,15,15,15,15,14,14,14,14,13,13,13,13,12,12,11,11,10
2019-05-27,10,10,10,10,10,9,9,9,9,10,10,10,10,11,11,11,11,12,12,13,13,14,14,15,15,15,15,15,15,15,15,14,14,14,14,13,13,12,12,11,11,11,11,10,10,9,9,9
2019-05-28,9,8,8,8,8,7,7,8,8,8,8,9,9,10,10,11,11,13,13,13,13,14,14,14,14,15,15,15,15,15,15,15,15,14,14,14,14,13,13,11,11,10,10,9,9,9,9,8
2019-05-29,8,8,8,8,8,8,8,8,8,9,9,9,9,10,10,11,11,12,12,11,11,11,11,11,11,11,11,10,10,10,10,11,11,12,12,13,13,13,13,13,13,14,14,13,13,13,13,13
2019-05-30,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,15,15,16,16,17,17,17,17,18,18,19,19,19,19,20,20,19,19,19,19,19,19,17,17,16,16,15,15,15,15,14,14,13
2019-05-31,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,15,15,14,14,13,13,13
2019-06-01,13,12,12,12,12,11,11,12,12,12,12,13,13,14,14,15,15,17,17,18,18,19,19,21,21,21,21,21,21,22,22,22,22,21,21,21,21,20,20,19,19,18,18,18,18,17,17,16
2019-06-02,16,16,16,16,16,15,15,16,16,16,16,16,16,16,16,17,17,17,17,18,18,19,19,20,20,18,18,17,17,16,16,16,16,16,16,16,16,15,15,14,14,12,12,12,12,11,11,11
2019-06-03,11,11,11,10,10,10,10,10,10,10,10,11,11,12,12,13,13,14,14,15,15,15,15,16,16,16,16,15,15,15,15,15,15,15,15,15,15,14,14,13,13,12,12,12,12,11,11,11
2019-06-04,11,10,10,10,10,9,9,10,10,10,10,11,11,12,12,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,12,12,11,11,11,11,10
2019-06-05,10,10,10,10,10,9,9,9,9,10,10,10,10,10,10,11,11,11,11,12,12,13,13,13,13,14,14,14,14,15,15,15,15,15,15,15,15,14,14,13,13,12,12,12,12,11,11,11
2019-06-06,11,10,10,10,10,9,9,9,9,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,16,16,16,16,16,16,16,16,15,15,15,15,14,14,13,13,12,12,12,12,11,11,10
2019-06-07,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,12,12,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,13,13,13,13,13,13,12,12,12,12,11,11,11,11,11
2019-06-08,11,10,10,10,10,9,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,12,12,12,12,13,13,13,13,14,14,14,14,14,14,14,14,13,13,12,12,11,11,10,10,9,9,9
2019-06-09,9,9,9,8,8,8,8,8,8,9,9,9,9,11,11,12,12,14,14,15,15,15,15,16,16,16,16,16,16,16,16,16,16,15,15,15,15,14,14,13,13,12,12,12,12,11,11,10
2019-06-10,10,10,10,9,9,9,9,9,9,10,10,10,10,11,11,13,13,14,14,14,14,14,14,13,13,13,13,13,13,13,13,12,12,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9
2019-06-11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,9,9,9
2019-06-12,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,11,11,12,12,12,12,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11
2019-06-13,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10
2019-06-14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,12,12,12,12,13,13,13,13,13,13,12,12,13,13,13,13,13,13,12,12,12,12,11,11,11,11,10,10,9
2019-06-15,9,9,9,9,9,8,8,9,9,10,10,10,10,11,11,12,12,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,13,13,12,12,10,10,10,10,9,9,8
2019-06-16,8,8,8,8,8,8,8,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,17,17,17,17,16,16,16,16,15,15,14,14,13,13,13,13,12,12,12,12,11
2019-06-17,11,11,11,11,11,11,11,11,11,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,18,18,18,18,18,18,17,17,17,17,17,17,16,16,14,14,13,13,13,13,12,12,12
2019-06-18,12,11,11,11,11,11,11,12,12,12,12,13,13,14,14,15,15,16,16,16,16,17,17,17,17,17,17,18,18,18,18,17,17,15,15,14,14,14,14,13,13,13,13,13,13,13,13,13
2019-06-19,13,13,13,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,16,16,17,17,17,17,16,16,15,15,13,13,12,12,12,12,11
2019-06-20,11,11,11,10,10,10,10,10,10,10,10,10,10,11,11,13,13,14,14,14,14,15,15,15,15,15,15,16,16,16,16,16,16,15,15,15,15,13,13,12,12,11,11,10,10,10,10,10
2019-06-21,10,9,9,9,9,8,8,9,9,9,9,10,10,11,11,13,13,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,17,17,17,17,16,16,15,15,14,14,13,13,12,12,11
2019-06-22,11,11,11,11,11,11,11,12,12,12,12,13,13,14,14,15,15,17,17,18,18,18,18,19,19,19,19,20,20,20,20,19,19,19,19,19,19,17,17,16,16,14,14,14,14,13,13,13
2019-06-23,13,12,12,12,12,12,12,12,12,12,12,12,12,13,13,15,15,16,16,17,17,18,18,20,20,20,20,20,20,20,20,19,19,18,18,17,17,17,17,16,16,16,16,15,15,15,15,15
2019-06-24,15,14,14,14,14,14,14,14,14,15,15,15,15,16,16,17,17,18,18,19,19,19,19,20,20,20,20,21,21,22,22,22,22,21,21,21,21,20,20,19,19,18,18,18,18,17,17,17
2019-06-25,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,13,13,13
2019-06-26,13,13,13,13,13,13,13,12,12,12,12,12,12,13,13,13,13,14,14,14,14,15,15,16,16,16,16,17,17,17,17,17,17,17,17,16,16,15,15,14,14,13,13,12,12,11,11,11
2019-06-27,11,10,10,10,10,9,9,10,10,10,10,11,11,12,12,14,14,15,15,16,16,18,18,19,19,19,19,20,20,20,20,20,20,19,19,18,18,16,16,15,15,14,14,13,13,12,12,11
2019-06-28,11,11,11,11,11,10,10,11,11,11,11,12,12,13,13,14,14,15,15,16,16,18,18,19,19,20,20,21,21,22,22,21,21,21,21,21,21,20,20,19,19,18,18,17,17,17,17,16
2019-06-29,16,15,15,15,15,14,14,14,14,15,15,16,16,18,18,19,19,21,21,23,23,24,24,26,26,26,26,27,27,28,28,27,27,26,26,26,26,23,23,21,21,18,18,17,17,16,16,14
2019-06-30,14,14,14,13,13,13,13,13,13,13,13,14,14,15,15,16,16,16,16,17,17,18,18,19,19,19,19,20,20,20,20,20,20,19,19,18,18,17,17,16,16,14,14,14,14,13,13,13
2019-07-01,13,13,13,12,12,12,12,12,12,12,12,12,12,13,13,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,17,17,17,17,16,16,15,15,14,14,13,13,12,12,12,12,11
2019-07-02,11,10,10,10,10,9,9,10,10,11,11,11,11,13,13,14,14,16,16,16,16,16,16,17,17,17,17,17,17,18,18,17,17,16,16,16,16,15,15,14,14,12,12,12,12,11,11,11
2019-07-03,11,10,10,10,10,10,10,11,11,11,11,12,12,13,13,15,15,16,16,17,17,18,18,19,19,20,20,20,20,21,21,21,21,21,21,21,21,19,19,17,17,16,16,15,15,15,15,14
2019-07-04,14,14,14,13,13,13,13,13,13,14,14,14,14,16,16,17,17,19,19,19,19,20,20,21,21,21,21,22,22,22,22,21,21,21,21,20,20,19,19,17,17,16,16,15,15,14,14,13
2019-07-05,13,13,13,13,13,13,13,14,14,14,14,14,14,15,15,17,17,18,18,19,19,20,20,21,21,21,21,22,22,22,22,22,22,22,22,22,22,20,20,18,18,15,15,15,15,15,15,14
2019-07-06,14,14,14,14,14,13,13,14,14,14,14,15,15,16,16,17,17,17,17,17,17,16,16,15,15,16,16,16,16,17,17,16,16,15,15,15,15,14,14,13,13,12,12,12,12,11,11,11
2019-07-07,11,11,11,11,11,11,11,12,12,12,12,13,13,14,14,14,14,15,15,16,16,16,16,17,17,17,17,18,18,18,18,18,18,18,18,18,18,17,17,16,16,15,15,14,14,13,13,13
2019-07-08,13,12,12,11,11,11,11,11,11,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,21,21,20,20,19,19,18,18,17,17,17,17,16,16,16,16,15,15,15
2019-07-09,15,15,15,14,14,14,14,14,14,14,14,15,15,15,15,16,16,17,17,18,18,19,19,19,19,20,20,20,20,21,21,21,21,20,20,20,20,19,19,18,18,17,17,17,17,17,17,16
2019-07-10,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,18,18,18,18,19,19,20,20,20,20,21,21,21,21,21,21,21,21,20,20,20,20,19,19,18,18,17,17,16,16,16,16,15
2019-07-11,15,15,15,15,15,14,14,15,15,15,15,15,15,16,16,17,17,18,18,18,18,18,18,19,19,20,20,20,20,21,21,21,21,20,20,20,20,19,19,18,18,17,17,16,16,16,16,15
2019-07-12,15,15,15,15,15,14,14,15,15,15,15,15,15,16,16,17,17,17,17,18,18,19,19,19,19,19,19,19,19,19,19,19,19,18,18,17,17,16,16,15,15,14,14,14,14,13,13,13
2019-07-13,13,13,13,13,13,13,13,13,13,14,14,14,14,15,15,16,16,16,16,17,17,17,17,18,18,18,18,18,18,19,19,19,19,19,19,18,18,17,17,15,15,14,14,13,13,13,13,12
2019-07-14,12,12,12,11,11,11,11,12,12,12,12,13,13,14,14,15,15,16,16,16,16,17,17,18,18,19,19,20,20,20,20,20,20,20,20,19,19,18,18,17,17,15,15,15,15,14,14,13
2019-07-15,13,13,13,12,12,12,12,12,12,13,13,14,14,15,15,17,17,18,18,19,19,21,21,22,22,22,22,22,22,23,23,22,22,22,22,21,21,20,20,19,19,18,18,17,17,16,16,15
2019-07-16,15,15,15,15,15,14,14,15,15,15,15,15,15,17,17,18,18,20,20,20,20,21,21,21,21,22,22,22,22,23,23,22,22,22,22,22,22,20,20,19,19,18,18,17,17,17,17,16
2019-07-17,16,16,16,15,15,15,15,15,15,16,16,16,16,17,17,18,18,19,19,20,20,20,20,21,21,21,21,21,21,21,21,19,19,18,18,16,16,16,16,16,16,16,16,15,15,15,15,14
2019-07-18,14,14,14,14,14,14,14,15,15,15,15,15,15,16,16,16,16,17,17,17,17,18,18,19,19,19,19,19,19,20,20,19,19,19,19,18,18,17,17,16,16,15,15,14,14,14,14,13
2019-07-19,13,13,13,13,13,12,12,13,13,13,13,13,13,14,14,14,14,14,14,15,15,15,15,16,16,17,17,18,18,19,19,19,19,19,19,18,18,18,18,17,17,16,16,16,16,16,16,16
2019-07-20,16,15,15,15,15,15,15,15,15,15,15,16,16,16,16,17,17,18,18,18,18,18,18,18,18,18,18,19,19,20,20,19,19,19,19,18,18,17,17,16,16,15,15,14,14,14,14,13
2019-07-21,13,13,13,12,12,12,12,12,12,13,13,13,13,14,14,15,15,17,17,18,18,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,18,18,17,17,17,17,17,17,16
2019-07-22,16,16,16,16,16,16,16,17,17,17,17,18,18,19,19,20,20,21,21,22,22,22,22,23,23,23,23,23,23,24,24,23,23,23,23,23,23,22,22,21,21,21,21,20,20,19,19,19
2019-07-23,19,18,18,18,18,17,17,17,17,18,18,18,18,19,19,20,20,21,21,23,23,24,24,26,26,27,27,27,27,28,28,28,28,28,28,27,27,26,26,25,25,23,23,22,22,21,21,20
2019-07-24,20,20,20,20,20,20,20,20,20,21,21,21,21,22,22,22,22,23,23,24,24,24,24,25,25,25,25,25,25,26,26,25,25,24,24,24,24,23,23,22,22,21,21,20,20,20,20,19
2019-07-25,19,19,19,19,19,19,19,19,19,20,20,20,20,21,21,23,23,24,24,26,26,28,28,29,29,30,30,31,31,31,31,30,30,29,29,28,28,26,26,25,25,23,23,22,22,21,21,20
2019-07-26,20,19,19,19,19,18,18,18,18,18,18,18,18,19,19,20,20,21,21,21,21,22,22,23,23,23,23,23,23,23,23,22,22,22,22,21,21,20,20,20,20,19,19,18,18,18,18,17
2019-07-27,17,17,17,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14
2019-07-28,14,14,14,14,14,15,15,14,14,14,14,14,14,14,14,14,14,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,12
2019-07-29,12,13,13,13,13,13,13,13,13,13,13,13,13,15,15,16,16,18,18,19,19,20,20,21,21,21,21,22,22,23,23,22,22,22,22,21,21,20,20,19,19,18,18,18,18,18,18,17
2019-07-30,17,17,17,16,16,16,16,16,16,16,16,16,16,17,17,18,18,19,19,19,19,19,19,20,20,19,19,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,15,15,15,15,15
2019-07-31,15,14,14,14,14,14,14,14,14,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,17,17,17,17,18,18,18,18,18,18,17,17,17,17,16,16,15,15,15,15,14,14,14
2019-08-01,14,14,14,13,13,13,13,14,14,14,14,14,14,15,15,16,16,17,17,19,19,20,20,21,21,21,21,21,21,21,21,21,21,20,20,20,20,19,19,18,18,17,17,16,16,16,16,15
2019-08-02,15,15,15,15,15,14,14,15,15,15,15,15,15,16,16,17,17,18,18,19,19,20,20,21,21,21,21,22,22,22,22,22,22,22,22,22,22,20,20,19,19,18,18,17,17,17,17,16
2019-08-03,16,16,16,15,15,15,15,15,15,15,15,15,15,16,16,17,17,18,18,19,19,20,20,21,21,21,21,21,21,22,22,21,21,21,21,21,21,20,20,19,19,19,19,18,18,17,17,17
2019-08-04,17,16,16,16,16,15,15,15,15,15,15,15,15,16,16,17,17,18,18,19,19,20,20,22,22,22,22,22,22,23,23,22,22,21,21,20,20,19,19,18,18,17,17,16,16,15,15,15
2019-08-05,15,15,15,15,15,15,15,15,15,16,16,16,16,17,17,17,17,18,18,19,19,19,19,20,20,20,20,20,20,21,21,20,20,19,19,19,19,18,18,16,16,15,15,15,15,14,14,14
